80.10,14.51,57.10,77.81,75.14
79.15,10.95,58.53,76.50,74.27
82.64,6.01,65.68,79.05,74.23
80.82,7.17,72.69,77.78,75.58
83.73,6.11,77.62,77.24,76.95
82.35,4.16,75.76,76.44,75.58
82.31,8.00,77.61,76.50,75.56
83.03,8.95,74.84,76.75,76.48
80.92,9.35,71.57,76.46,76.89
83.72,9.84,72.89,80.07,74.96
80.95,7.11,72.82,77.42,74.13
79.54,3.91,64.48,76.26,74.13
84.34,0.75,65.37,80.30,74.44
79.72,6.51,71.20,73.14,74.71
80.73,7.76,71.25,74.69,76.47
80.53,7.75,67.54,79.90,76.25
82.41,10.04,68.09,76.59,77.13
79.93,11.94,58.88,73.22,77.61
81.58,12.75,66.94,79.47,76.15
79.19,12.63,62.57,72.14,76.11
80.94,13.76,56.39,77.36,77.20
81.17,14.55,65.28,79.26,74.66
80.85,15.06,71.29,75.99,74.99
82.61,14.48,78.23,67.01,75.34
89.87,6.94,89.94,65.06,68.44
89.07,15.24,88.87,65.07,69.37
88.02,24.81,87.95,67.92,68.92
87.64,26.99,86.62,68.15,70.33
86.66,31.51,86.57,67.70,72.78
85.84,43.57,84.57,67.53,72.50
84.36,47.93,82.33,67.73,72.19
80.73,45.91,77.26,65.88,71.31
79.10,37.78,76.21,68.16,68.86
77.16,28.19,74.44,67.40,70.54
78.37,18.09,71.19,74.58,73.61
78.20,14.07,70.36,71.96,75.53
78.10,12.75,72.68,75.23,75.30
81.07,12.87,72.93,79.07,75.75
79.87,11.74,70.32,74.60,76.84
78.07,10.89,71.04,76.46,76.92
79.29,11.78,68.94,79.08,76.91
79.24,9.31,66.37,76.15,77.05
78.14,6.84,68.32,74.63,76.44
81.59,7.52,70.59,77.08,76.84
82.33,8.64,77.26,73.75,76.99
82.39,9.88,74.83,76.63,75.49
81.82,10.39,70.49,77.29,76.77
82.42,10.63,71.19,79.94,73.98
81.42,9.39,68.30,77.77,75.33
77.64,6.31,68.59,74.32,73.38
83.54,6.10,70.64,80.64,74.77
80.94,5.20,61.96,76.90,73.71
78.25,3.73,63.48,73.76,74.03
82.55,10.66,70.04,79.27,76.40
82.33,14.27,67.98,76.38,78.70
79.68,11.75,62.28,74.01,77.77
81.81,11.01,58.73,79.95,77.97
81.64,11.17,61.17,75.97,78.01
78.73,11.06,62.38,75.60,76.85
80.25,7.55,67.09,79.95,74.83
78.40,5.29,67.37,75.33,75.06
77.58,5.61,65.89,77.48,75.21
79.28,1.89,68.26,78.29,72.62
79.58,6.35,76.01,72.80,69.17
86.69,6.41,86.64,70.22,63.92
87.87,5.28,86.54,66.60,61.76
81.73,9.67,81.96,65.00,62.72
87.16,15.27,86.98,60.58,66.20
86.79,20.31,86.63,49.32,69.37
83.26,20.26,83.31,59.77,70.54
83.22,27.66,82.10,65.15,73.33
82.21,30.44,79.87,68.11,74.15
77.20,29.57,71.47,67.88,75.31
79.25,30.20,71.78,67.73,77.05
82.71,27.59,71.12,79.98,79.13
79.46,31.16,61.59,67.86,78.38
81.05,33.48,61.25,79.05,78.24
79.37,31.48,56.56,78.05,77.48
80.61,31.21,56.57,76.44,78.59
82.81,32.59,57.43,84.01,77.12
80.34,32.23,58.68,76.76,76.54
81.13,27.30,59.13,79.25,76.68
81.65,18.58,62.44,80.19,75.63
81.57,16.07,69.37,75.00,77.15
84.00,17.39,68.99,81.50,80.14
83.02,24.37,63.74,77.97,80.01
81.25,29.12,60.41,79.15,77.16
84.29,30.21,57.42,80.42,78.49
80.34,31.09,57.45,75.42,79.00
83.66,33.25,56.13,82.27,77.63
81.20,32.60,55.73,78.43,75.87
81.36,26.81,58.67,79.45,76.47
82.89,16.54,63.02,80.91,76.03
81.15,11.79,71.34,74.43,77.93
84.04,10.11,74.89,77.93,78.15
84.43,10.47,75.74,79.12,75.30
82.05,15.50,73.37,76.00,78.79
82.90,20.60,76.39,81.83,76.43
81.20,22.70,68.90,75.38,78.30
80.79,25.15,68.66,75.77,76.99
81.93,28.18,63.70,78.77,77.10
80.79,28.99,67.54,74.55,76.87
83.86,22.88,72.20,82.71,73.87
82.24,14.34,79.18,68.98,74.80
88.76,9.82,88.49,72.42,66.51
88.89,17.70,88.68,66.58,68.54
88.08,27.67,88.12,66.92,66.88
87.73,30.02,87.24,68.02,68.93
86.36,42.95,86.73,66.59,69.93
85.82,50.50,85.59,65.51,70.09
83.81,51.35,83.62,65.51,69.52
80.96,46.87,80.64,61.15,71.17
79.48,36.91,77.17,63.42,70.78
76.94,24.12,72.08,63.23,72.28
78.62,17.83,68.86,70.47,75.10
80.39,16.25,63.27,79.50,75.54
80.30,15.40,59.60,73.45,75.57
81.12,17.86,57.50,77.12,76.95
83.19,19.29,59.11,76.13,77.90
78.12,21.71,55.83,71.34,76.36
80.89,17.97,54.79,81.26,76.81
81.44,13.33,63.19,76.33,77.16
80.32,6.79,66.55,77.08,75.14
83.28,5.66,78.59,78.09,73.58
86.31,4.89,85.53,71.20,67.52
87.05,4.29,85.90,69.65,65.09
82.62,6.77,82.12,70.26,65.59
85.02,9.65,85.05,66.52,67.09
86.47,12.14,84.69,73.88,68.54
84.93,16.35,83.36,71.88,70.18
82.76,19.78,79.16,75.01,71.45
75.72,18.96,69.95,66.76,75.12
77.68,10.18,70.36,66.81,75.48
82.48,10.75,75.06,77.78,77.84
81.15,11.86,73.88,67.46,77.93
81.98,12.22,78.38,70.63,77.28
81.32,15.69,74.94,68.99,77.86
80.48,20.40,72.99,71.32,79.04
81.22,23.19,76.89,78.86,77.53
80.72,23.18,77.45,67.79,78.09
80.33,23.80,75.70,75.35,78.16
78.87,21.05,64.87,71.58,77.38
78.45,16.67,62.24,74.52,77.14
82.37,16.80,70.88,77.39,78.67
81.43,20.02,65.97,75.58,80.31
80.61,26.03,61.84,75.58,79.39
79.92,28.25,60.34,74.62,78.96
77.37,29.01,59.27,71.92,76.91
78.12,28.34,57.79,69.24,76.77
77.79,29.90,53.74,69.85,77.22
78.57,27.29,54.67,68.44,78.09
76.61,19.70,57.82,68.59,76.67
78.45,14.52,62.69,63.23,76.96
79.58,17.13,72.64,68.40,77.26
83.97,15.38,74.13,81.13,78.64
80.40,13.22,66.90,73.73,76.84
84.53,15.06,63.44,82.95,77.46
82.30,19.10,59.89,75.97,76.65
80.60,22.30,59.18,76.23,77.79
83.41,23.78,57.37,83.09,76.12
80.56,23.24,55.55,73.83,77.66
81.27,19.03,57.47,80.21,76.10
81.52,13.14,61.95,75.71,76.90
82.48,9.80,71.48,72.48,78.06
84.39,9.69,79.87,79.68,76.52
83.90,5.74,77.67,77.33,76.47
82.94,10.66,73.93,74.89,76.63
79.33,11.18,70.74,79.38,76.46
81.59,12.30,74.41,75.06,76.25
85.48,12.81,76.08,82.25,76.95
80.54,14.58,66.72,76.26,77.00
80.31,17.60,61.42,75.22,76.43
84.25,21.55,66.20,81.91,74.82
80.45,19.80,71.26,72.77,75.81
82.98,15.29,71.56,79.84,77.84
83.28,10.32,72.70,78.24,76.24
79.09,11.31,66.71,72.74,76.41
85.16,13.35,70.68,83.56,76.76
79.76,14.64,61.68,72.26,75.92
80.30,15.31,58.00,76.53,75.95
82.48,16.25,62.25,77.95,75.36
78.66,17.29,66.51,70.73,74.28
84.08,17.44,72.36,83.18,72.59
81.29,16.15,78.72,70.94,73.20
88.76,7.61,88.38,75.82,67.36
89.15,16.84,88.92,68.03,68.18
88.14,25.74,87.84,67.65,66.62
87.97,39.08,86.86,68.58,68.45
86.11,51.58,86.27,67.03,70.21
85.57,55.74,84.55,67.61,69.97
84.60,54.74,83.69,68.41,69.93
80.92,48.04,79.89,64.46,70.39
79.44,36.67,76.50,69.38,68.75
75.96,18.19,71.72,70.33,70.86
77.02,14.60,67.86,68.58,73.61
80.33,15.70,61.71,78.81,74.48
76.08,15.32,55.36,70.67,74.65
79.64,15.75,57.84,77.52,76.91
78.41,15.32,54.52,74.13,76.95
78.47,14.80,51.60,74.49,75.54
79.61,14.37,52.47,79.56,74.04
75.55,9.93,54.94,72.43,72.37
78.88,6.31,62.59,78.37,72.68
78.54,11.95,72.32,72.68,75.77
84.81,12.00,76.96,78.66,77.23
83.40,11.49,73.44,78.90,76.21
82.50,12.08,72.10,74.91,76.48
79.33,12.51,66.12,75.07,76.31
84.35,13.18,65.58,82.41,76.53
81.09,13.71,68.84,77.41,75.28
81.26,11.01,58.81,80.70,74.11
81.06,5.15,59.56,77.98,74.56
78.41,4.53,60.98,73.92,75.20
83.63,14.08,69.43,82.98,75.49
80.67,16.76,67.60,74.17,78.06
80.99,14.37,59.31,78.87,77.81
81.59,13.90,55.66,77.80,77.84
78.59,13.97,52.70,75.41,76.55
81.85,12.23,52.94,82.43,77.50
79.09,9.27,49.87,75.25,76.58
79.89,7.15,50.82,77.54,76.42
78.21,6.46,56.37,76.73,75.66
78.40,9.28,65.39,76.17,73.20
81.37,10.55,76.29,76.62,70.39
87.11,7.37,86.85,70.79,65.84
88.12,4.84,86.85,67.72,62.06
83.01,6.65,82.53,68.93,66.01
85.69,8.15,85.32,69.65,65.43
86.35,9.72,85.17,69.25,68.10
86.21,9.64,83.77,69.46,71.26
81.75,12.01,80.77,65.75,72.36
77.64,12.03,75.06,68.86,72.62
78.59,11.38,72.19,66.51,77.46
81.95,19.99,75.73,76.14,75.90
81.61,21.15,72.42,71.02,78.75
80.31,16.97,73.97,72.41,78.17
82.10,17.23,70.26,78.20,77.03
80.14,18.92,65.02,75.66,78.37
79.37,18.78,63.93,72.82,77.49
82.43,16.73,64.92,78.85,76.07
81.25,15.37,56.86,77.92,78.25
79.67,13.59,54.79,76.08,75.80
81.86,11.75,60.37,78.81,77.53
82.63,18.27,67.70,78.33,78.87
82.30,19.15,63.88,74.58,78.92
81.34,17.79,61.06,76.60,78.64
82.51,19.82,57.22,80.54,78.55
80.91,22.28,56.20,74.60,78.01
80.17,23.27,55.55,77.34,77.65
83.79,24.13,53.79,81.66,78.27
80.59,23.95,54.41,75.33,78.76
80.85,22.23,56.99,76.73,77.90
83.40,14.82,62.96,81.24,77.92
80.02,11.82,73.49,75.64,78.42
83.06,9.18,75.17,76.63,77.94
82.63,13.52,75.84,77.18,77.22
82.95,18.04,76.87,75.01,76.63
80.13,20.82,71.11,71.66,77.19
81.13,22.61,68.81,77.34,77.10
84.44,22.40,70.16,82.23,76.26
81.93,26.70,73.25,74.12,78.52
80.46,32.78,68.42,77.74,76.31
81.78,32.36,71.00,79.57,76.50
83.01,25.52,78.85,74.38,73.89
89.20,13.10,88.84,77.32,65.99
89.20,17.42,88.34,69.34,68.86
88.06,27.77,87.64,67.93,67.89
87.91,29.98,86.65,69.11,70.85
86.59,35.39,86.00,68.08,74.62
85.36,44.07,84.50,66.17,75.39
83.95,49.19,82.66,63.36,74.74
81.39,52.08,79.87,61.98,76.05
80.01,48.75,76.87,64.52,73.98
77.05,38.37,71.19,62.53,74.61
76.65,26.32,67.30,67.98,75.55
77.05,22.60,60.13,69.06,76.98
77.93,19.19,57.61,66.41,77.82
76.80,20.86,51.04,68.65,75.90
77.89,22.68,52.54,69.46,77.77
79.52,23.78,50.72,67.78,79.23
77.33,22.16,50.39,64.31,76.68
77.56,18.68,55.66,65.00,76.96
77.80,13.08,63.37,57.54,76.88
80.10,12.79,75.84,51.26,73.68
87.48,7.59,87.17,56.68,68.11
88.60,4.77,87.33,64.49,64.88
83.16,5.72,82.14,67.84,66.09
86.29,7.72,85.21,70.08,68.07
87.32,12.05,85.20,72.91,68.37
85.12,17.73,83.45,71.58,70.21
83.95,23.80,82.58,68.28,72.39
77.17,24.99,72.61,71.68,73.98
76.28,26.98,70.68,68.14,74.83
80.00,30.06,71.43,65.06,78.04
80.96,29.96,73.92,72.37,79.01
80.77,27.14,72.10,78.71,77.96
82.94,29.09,74.25,77.71,77.98
79.71,32.82,68.06,78.75,77.86
81.27,34.92,74.58,78.33,77.74
80.58,36.37,72.95,74.30,77.51
80.10,36.83,67.49,77.14,76.80
78.64,37.02,68.64,75.62,77.53
79.91,36.82,66.88,73.94,77.90
80.02,35.29,66.72,76.72,78.74
82.33,34.76,63.10,76.68,81.05
81.33,32.05,59.46,73.15,80.94
78.76,29.89,62.89,71.56,77.80
78.36,28.89,60.31,71.44,77.92
80.07,29.94,57.95,70.90,79.33
78.34,31.85,51.73,67.73,78.04
78.04,33.24,53.13,67.45,77.90
77.60,33.66,58.44,65.98,77.34
78.95,29.77,64.77,61.70,78.09
78.69,24.96,72.92,61.04,75.99
82.56,18.87,71.64,76.24,77.59
82.39,20.79,67.47,80.45,76.47
82.97,27.07,63.49,80.63,75.33
80.29,33.65,59.80,76.32,76.64
82.21,34.89,58.05,80.23,77.88
81.82,40.02,54.89,79.33,77.01
81.75,45.96,53.08,76.33,76.04
81.75,41.49,58.87,80.00,76.42
82.66,27.16,64.36,79.55,74.93
82.55,18.36,73.12,77.15,77.08
83.17,11.02,76.41,79.33,77.25
83.59,10.42,75.84,78.78,75.84
81.42,18.08,73.85,72.98,77.05
83.23,20.57,76.49,76.87,75.99
81.54,21.16,74.52,79.13,77.12
83.36,19.53,73.01,79.72,75.45
81.27,17.04,71.15,77.66,76.56
80.65,14.79,63.31,78.37,74.77
82.47,8.88,67.86,80.34,74.91
80.55,8.44,71.51,77.26,75.48
84.29,9.61,71.99,81.09,78.23
81.91,8.92,66.77,77.78,78.01
80.85,12.29,67.81,75.53,79.10
81.00,15.82,61.45,81.30,79.21
79.73,17.33,61.97,78.31,77.60
79.31,17.51,60.35,77.32,79.21
81.28,15.97,60.75,79.14,79.34
79.57,17.07,64.85,79.05,77.67
80.68,16.39,72.60,75.53,76.34
82.69,15.76,79.56,73.54,74.08
90.07,9.52,89.48,69.34,66.64
89.09,12.62,88.56,66.57,68.96
87.99,27.35,88.31,67.51,67.97
87.67,38.91,86.81,68.28,69.67
86.53,49.78,86.70,67.37,71.61
85.67,56.04,84.96,65.80,70.73
84.12,57.37,82.92,67.29,71.80
81.34,51.87,78.65,66.21,70.09
78.56,40.10,75.92,66.48,68.21
78.97,21.88,74.70,72.05,70.59
78.67,15.04,70.43,71.52,74.43
77.93,15.38,68.02,74.29,74.79
78.64,16.80,70.67,77.68,75.53
79.91,15.42,72.68,75.03,75.77
77.54,13.75,70.09,77.46,76.65
78.32,13.83,71.66,78.39,74.60
78.47,14.64,72.22,75.03,73.77
77.85,12.41,67.19,77.40,74.69
78.73,15.27,68.94,77.80,72.89
80.71,16.97,74.63,75.42,75.54
84.80,11.79,80.58,77.77,78.39
80.51,11.33,74.29,74.84,76.28
82.95,11.18,73.03,79.42,76.65
84.11,9.41,73.38,80.32,76.80
80.63,10.31,70.52,76.20,76.27
80.12,11.41,70.09,78.43,76.47
83.28,9.95,71.39,80.09,74.95
78.55,8.62,63.56,75.19,74.63
80.18,9.25,66.09,77.86,74.08
81.81,14.65,71.96,78.53,75.67
82.14,16.52,69.87,75.87,79.23
80.69,14.85,64.95,77.63,78.93
81.82,15.10,61.65,79.85,78.48
80.90,15.78,62.65,77.99,76.55
78.00,13.31,62.79,78.64,73.02
81.13,8.19,63.99,79.32,73.49
78.08,7.32,63.95,78.46,73.23
78.25,8.13,64.14,78.26,72.53
78.90,10.68,68.66,75.57,71.03
81.09,11.97,77.19,76.13,70.37
87.69,8.60,87.15,69.71,66.31
88.37,6.47,86.46,71.47,61.29
82.74,7.93,82.80,69.75,63.22
87.49,12.81,86.86,70.10,64.65
86.26,21.06,85.77,64.59,66.92
84.74,22.72,83.80,68.63,68.16
80.71,24.29,80.67,62.38,72.24
80.02,24.09,75.90,71.45,73.51
80.00,26.15,72.34,75.30,73.63
81.91,30.73,69.80,78.94,74.83
80.57,35.59,68.16,74.67,78.07
79.15,36.37,63.17,72.09,77.21
81.65,31.67,62.26,76.15,78.38
79.46,29.03,60.62,74.79,76.16
79.57,34.08,59.52,78.33,74.82
82.34,36.18,57.49,77.74,76.76
80.72,37.47,56.32,78.13,74.81
83.75,35.58,57.22,79.54,76.34
78.46,28.28,62.16,74.44,76.40
83.02,19.75,70.08,79.42,76.32
82.27,17.71,68.12,78.88,79.51
82.01,20.93,64.16,74.86,78.80
83.52,26.60,60.75,82.38,78.80
81.36,28.21,57.86,76.80,77.93
81.82,31.87,57.25,78.84,77.46
81.92,35.09,54.90,77.09,78.72
79.91,35.50,52.64,72.52,77.92
82.94,31.77,56.76,82.48,78.60
81.32,23.71,62.40,76.02,77.38
82.43,13.66,71.15,74.42,78.18
84.92,8.81,77.66,76.60,77.49
81.44,10.42,76.93,73.54,75.62
83.67,14.88,76.07,76.26,78.39
83.05,19.71,75.19,78.05,75.59
80.23,21.66,65.21,77.00,77.79
82.65,23.10,69.34,78.36,76.44
80.33,26.52,60.13,74.29,77.57
81.57,27.82,66.77,78.20,74.51
81.60,23.65,73.88,78.41,75.31
84.25,19.49,79.56,70.04,73.75
89.16,11.16,88.66,77.41,67.62
88.71,19.27,88.94,66.81,67.18
88.13,28.68,88.10,66.35,65.45
87.66,46.07,87.04,67.42,68.51
86.24,54.49,86.74,66.57,70.85
85.89,56.89,85.32,65.67,70.67
83.67,54.32,83.37,65.56,71.30
81.04,46.22,80.09,62.64,72.25
79.35,32.10,75.86,60.60,71.62
77.88,17.87,70.43,66.27,72.71
77.87,17.74,67.65,69.34,75.67
79.70,15.29,62.73,76.06,76.25
79.89,16.49,59.07,75.45,77.23
81.63,19.07,54.93,80.28,76.75
80.37,20.95,57.19,74.94,77.97
80.45,21.20,52.10,77.59,77.39
81.24,19.42,56.72,76.93,77.03
78.70,15.98,60.79,70.77,75.23
81.78,9.36,68.15,80.70,75.79
81.54,10.09,77.42,71.61,74.51
87.56,6.36,85.89,70.94,65.76
87.61,3.95,86.79,68.54,64.10
82.45,6.42,81.90,66.65,65.57
85.97,9.11,84.66,68.80,66.81
87.30,11.07,84.35,75.05,68.15
85.38,14.64,82.57,74.63,69.41
83.50,16.41,77.84,77.87,72.29
77.04,14.69,72.46,65.30,73.75
80.06,9.24,72.68,74.66,75.60
81.08,11.75,75.27,74.13,77.40
80.64,13.81,72.01,74.38,77.78
85.22,15.21,78.62,78.99,77.68
79.65,20.21,72.55,69.60,76.91
79.17,22.67,70.38,73.05,77.47
80.90,24.68,76.02,70.22,78.17
82.65,26.51,76.53,68.35,77.12
82.13,28.37,75.18,77.52,76.77
79.07,25.84,68.50,73.48,77.38
80.00,20.42,66.10,75.89,76.58
79.92,18.65,72.88,75.06,78.32
81.63,17.47,69.61,73.51,79.98
79.04,21.95,64.96,70.89,79.07
79.73,26.26,64.73,74.25,78.75
78.01,29.40,60.06,63.23,77.37
79.39,30.75,57.56,75.34,77.55
77.90,32.57,58.50,65.10,77.60
76.27,32.36,57.28,68.86,76.48
77.13,27.95,58.27,63.98,76.06
77.60,19.88,61.92,62.70,76.24
79.65,15.28,71.34,67.28,76.91
83.58,14.73,72.05,81.16,79.60
83.19,12.46,65.81,78.82,78.11
84.14,12.47,61.58,82.45,78.03
79.43,17.26,57.86,75.18,77.84
83.32,21.25,57.51,82.90,77.52
80.76,21.09,54.87,76.52,77.46
81.68,20.37,53.88,78.03,77.27
83.48,13.92,55.83,82.62,77.63
78.96,5.18,63.03,73.43,76.34
83.70,5.62,74.76,75.96,76.51
84.22,6.00,79.66,74.97,76.84
82.22,5.15,76.74,75.24,77.52
83.38,10.56,73.81,80.91,76.70
79.07,10.87,71.73,71.48,77.65
82.15,13.44,69.66,79.67,76.64
83.43,14.17,74.36,80.87,76.07
78.82,12.81,64.38,75.18,76.21
80.71,13.95,61.00,82.02,75.45
81.37,11.23,65.70,78.10,74.87
82.08,11.52,72.28,76.72,75.31
83.84,13.75,72.90,82.39,76.40
82.40,12.22,67.23,75.83,77.21
83.34,12.99,64.21,80.33,77.28
81.28,12.91,61.65,80.75,76.39
80.96,14.22,59.87,77.59,76.72
83.34,15.61,57.51,82.17,76.45
79.79,15.96,58.41,76.62,74.45
82.07,15.88,64.66,80.70,74.27
80.24,13.84,74.36,78.58,72.45
84.96,14.80,79.01,76.39,73.70
89.02,15.26,87.96,78.64,67.08
88.89,18.25,88.23,69.93,68.34
87.79,24.90,87.51,67.83,67.10
87.89,30.12,86.23,69.99,70.28
85.99,46.07,85.94,66.95,72.81
85.50,52.89,84.74,69.16,72.61
84.88,54.15,83.27,68.41,72.09
81.50,49.91,80.13,67.92,70.51
80.04,40.35,76.55,71.90,68.76
76.37,24.13,71.72,66.71,70.42
79.40,14.50,68.60,78.40,74.63
78.43,14.21,60.87,71.00,75.72
78.44,14.62,55.39,75.12,75.34
80.58,13.77,54.82,80.42,74.87
78.21,14.12,51.64,73.05,76.50
80.89,13.64,50.91,80.07,76.53
79.58,14.04,50.70,74.81,77.07
78.35,11.42,54.71,73.12,76.85
78.92,8.68,62.08,76.04,75.02
80.70,12.63,72.13,66.82,75.67
82.54,11.84,75.76,79.19,76.60
85.76,9.94,70.66,84.06,77.53
80.41,10.79,66.00,78.27,77.09
82.05,12.90,62.09,80.86,77.58
80.63,13.40,64.15,78.73,77.24
83.64,11.71,61.60,80.38,76.95
82.78,10.38,54.49,84.12,76.67
80.03,6.42,56.00,74.37,76.09
81.92,2.57,61.89,82.04,75.43
80.33,10.15,69.24,78.08,74.50
81.58,13.84,66.36,77.60,78.14
83.28,11.47,59.28,82.61,78.91
80.19,11.89,55.09,75.86,77.79
81.23,10.29,52.53,80.64,76.82
79.44,11.71,52.00,76.82,76.48
79.10,12.89,51.39,76.57,76.66
80.40,11.30,53.26,80.07,75.10
76.94,6.51,57.23,70.17,75.48
79.18,2.57,64.89,77.74,71.88
80.02,8.36,76.88,68.56,71.16
87.18,7.80,86.42,68.47,68.54
88.22,6.17,86.78,69.38,65.17
83.32,7.42,82.69,66.97,64.37
86.12,9.25,85.29,68.09,66.88
85.67,11.45,85.61,64.88,68.21
83.78,14.11,83.28,62.77,70.52
82.31,16.43,81.60,60.06,72.01
80.10,16.84,78.13,66.54,72.97
79.74,14.96,67.68,74.92,74.75
83.34,17.37,76.42,78.11,76.76
79.37,16.76,70.80,73.76,77.85
84.54,15.96,70.27,81.37,77.92
82.28,20.92,63.86,81.70,77.03
80.94,24.48,61.49,78.08,77.06
81.49,23.34,61.18,80.11,77.26
84.01,23.92,58.82,83.49,77.11
81.69,20.97,54.59,80.68,76.76
82.22,17.37,53.66,80.82,75.65
84.63,12.95,59.81,84.51,75.87
81.98,17.29,67.96,80.70,77.30
82.04,18.46,65.54,79.45,77.98
84.47,15.05,61.08,83.02,78.88
82.47,15.70,57.93,80.71,78.48
82.18,19.22,56.14,80.64,77.82
84.71,20.85,56.52,83.57,78.02
82.78,20.88,54.87,82.13,77.52
81.03,20.44,52.80,81.33,77.15
84.31,18.24,55.65,83.83,77.52
83.08,10.78,63.98,81.89,77.47
82.84,12.47,74.11,77.10,77.51
83.37,11.57,75.38,75.14,77.06
84.59,11.20,76.93,81.17,77.12
83.81,13.61,74.45,79.40,77.32
79.49,17.06,67.97,76.38,77.24
81.75,18.31,58.81,81.16,77.13
82.11,17.43,65.41,73.80,77.83
84.55,15.92,68.44,82.43,76.55
84.17,15.89,62.99,83.24,76.06
82.80,15.36,72.34,80.80,76.25
85.22,14.16,79.46,79.48,74.27
88.75,10.23,87.20,79.22,65.99
88.95,17.53,86.62,76.24,68.27
87.93,25.18,86.60,69.74,66.34
87.56,42.37,86.06,70.02,69.28
86.61,52.52,86.44,68.61,73.55
85.63,54.75,84.86,65.59,74.46
83.46,50.95,82.54,59.01,75.57
81.17,37.38,79.84,58.42,75.49
79.73,19.03,77.57,62.92,74.53
76.87,15.57,70.64,67.12,74.13
78.07,17.25,67.67,66.45,75.89
76.17,16.90,61.37,66.68,75.88
78.29,17.78,59.22,71.57,78.01
77.43,19.99,53.08,70.30,77.15
78.23,20.66,51.21,66.35,77.61
78.85,19.70,51.64,68.10,78.65
78.55,18.44,53.17,67.51,78.30
77.84,18.98,56.06,62.90,77.79
77.33,17.07,64.13,54.96,76.40
81.38,12.72,75.78,52.19,74.85
88.08,5.84,88.11,53.17,67.73
87.46,4.17,87.25,59.39,63.83
83.32,5.12,82.62,61.93,66.02
87.12,9.13,86.32,69.83,67.91
86.81,13.02,85.78,72.66,69.53
86.30,13.74,83.73,71.78,70.41
84.34,15.42,81.92,74.79,71.64
76.85,14.29,73.69,73.22,73.69
81.49,8.78,71.97,75.20,75.63
79.24,10.74,68.28,73.33,77.97
81.56,12.30,76.51,71.72,78.37
80.01,13.41,73.73,67.37,78.59
84.29,15.88,78.89,78.28,78.34
79.17,20.81,61.20,76.09,78.04
79.86,24.28,68.33,76.25,77.96
79.29,25.50,63.02,77.69,77.75
79.00,24.15,67.21,75.69,78.06
79.83,20.97,71.96,75.09,78.57
79.39,15.51,69.59,75.92,78.74
80.44,16.48,71.77,72.72,77.75
80.62,15.86,65.68,72.05,80.90
79.63,16.47,61.58,74.75,78.14
79.79,21.11,63.94,73.11,79.17
79.22,23.48,59.80,69.68,79.52
78.98,22.92,54.15,70.29,78.37
77.77,22.90,47.97,70.63,77.55
78.38,22.25,49.05,66.98,78.42
78.72,18.57,53.90,63.91,78.66
78.10,19.80,62.05,64.35,77.55
79.57,23.30,71.44,61.65,77.35
83.24,14.77,72.91,77.55,78.87
85.70,11.07,65.80,85.32,77.98
84.37,13.11,59.40,84.30,77.76
83.14,15.69,57.15,82.60,77.38
83.62,18.31,53.00,82.79,77.89
84.97,17.90,47.83,85.28,76.32
83.58,18.00,48.20,82.97,76.01
83.57,13.31,53.80,82.46,77.58
84.49,5.48,61.30,84.42,75.61
83.77,6.33,72.48,81.18,76.51
84.60,6.79,77.80,80.27,77.37
84.85,10.27,75.43,82.30,76.35
81.85,13.89,69.24,81.00,76.94
86.13,13.23,73.17,83.51,76.84
85.93,14.64,71.76,85.23,75.65
85.45,13.83,69.12,84.04,75.65
83.70,12.74,66.68,82.98,75.60
83.86,7.27,57.75,83.60,75.83
83.48,4.30,64.20,82.90,74.29
82.54,8.26,69.51,80.89,74.20
83.86,10.00,70.13,82.79,77.06
83.80,9.99,63.43,82.39,79.35
81.92,11.67,62.46,80.36,78.99
81.03,15.20,54.84,81.16,77.58
80.88,18.86,52.21,77.43,78.58
79.24,18.72,51.19,77.00,77.36
81.70,18.93,55.97,79.59,76.61
78.26,17.78,63.80,74.44,74.23
79.45,19.68,72.84,73.60,73.01
82.55,21.16,78.65,74.18,72.00
89.81,24.71,88.83,75.57,66.64
89.22,22.48,88.69,68.35,67.38
88.02,23.57,87.74,68.45,66.90
87.06,25.64,86.28,68.46,68.34
86.24,42.03,86.04,67.70,71.62
86.22,51.19,84.65,69.17,71.04
85.22,54.66,83.19,68.47,71.52
82.47,51.99,78.44,70.46,70.19
77.16,45.86,73.32,64.23,68.47
78.92,33.30,74.56,69.88,68.79
80.14,14.59,72.11,74.04,72.65
79.90,12.74,73.80,74.14,74.58
80.54,13.66,72.13,75.14,75.72
81.77,12.44,74.20,78.07,75.39
80.10,10.78,73.51,72.89,75.38
80.02,11.54,72.29,74.81,75.57
80.20,12.60,71.72,78.40,75.94
77.30,9.03,66.43,74.12,75.23
78.97,5.39,67.10,74.15,75.39
80.00,10.51,71.65,76.34,75.56
88.18,11.06,82.27,80.58,77.86
84.24,9.14,77.54,78.81,76.97
83.33,8.80,69.84,80.58,76.10
86.97,9.02,73.71,84.73,75.54
85.43,9.65,72.24,82.85,75.00
85.99,8.99,70.37,82.86,75.81
84.35,8.90,66.78,83.00,73.73
82.50,12.31,63.69,82.41,73.29
85.28,19.80,67.14,82.76,73.39
83.17,22.83,68.78,82.07,73.48
82.83,20.46,67.47,81.41,77.67
83.04,14.69,60.62,82.39,77.98
83.06,10.64,56.13,81.78,77.07
81.55,11.28,57.47,79.97,76.16
81.39,10.15,57.57,80.63,76.01
81.38,8.79,56.00,79.92,76.88
